codi,Municipi,RBM_pers17,mun,Nom.Municipi,Cens,Votants,perc_participacio,Abstenció.x,perc_abst,1rpartit,2npartit,3rpartit,4tpartit,Codi comarca,Nom comarca,Vots.valids,PSC,ERC,JxCAT,VOX,CUP,ECP,Cs,PP,PDeCAT,PSC.perc,ERC.perc,JxCAT.perc,VOX.perc,CUP.perc,ECP.perc,Cs.perc,PP.perc,PDeCAT.perc,CodiINE,Poblacio,Hombres,Mujeres,Nom Província,Codi Comarca,Nom Comarca,Nom Municipi,Població,Cens electoral,Participació 13:00,perc_13_part_1,Participació 18.00,perc_18_part_1,Participació 20.00,perc_20_part_1,Abstenció.y,Vots nuls,Vots en blanc,Vots vàlids,C's17,Cs17_p,PP17,PP17_p,JUNTS17,JUNTS17_p,ECP17,ECP17_p,ERC17,ERC17_p,CUP17,CUP17_p,PSC17,PSC17_p
8032,Caldes d'Estrac,18837,caldes d'estrac,Caldes d'Estrac,2169,1276,58.83,893,41.17,JxCat,ERC,PSC,ECP-PEC,21,Maresme,1257,230,303,342,64,59,86,51,42,50,18.2975338106603,24.105011933174225,27.20763723150358,5.0914876690533015,4.6937151949085125,6.841686555290375,4.05727923627685,3.341288782816229,3.977724741447892,80327,3021,1442,1579,Barcelona,21,Maresme,Caldes d'Estrac,2738,2013,768,38.152011922503725,1359,67.51117734724292,1630,80.97367113760556,383,5,3,1625,256,15.753846153846155,42,2.5846153846153843,503,30.953846153846154,109,6.707692307692308,412,25.353846153846156,87,5.353846153846154,194,11.938461538461539
8033,Caldes de Montbui,16482,caldes de montbui,Caldes de Montbui,13372,7433,55.59,5939,44.41,ERC,JxCat,PSC,CUP-G,41,Vallès Oriental,7337,1375,1838,1747,450,678,414,294,184,216,18.74062968515742,25.051110808232245,23.810821861796374,6.133296987869701,9.24083412839035,5.6426332288401255,4.007087365408205,2.507836990595611,2.943982554177457,80333,17812,8873,8939,Barcelona,41,Vallès Oriental,Caldes de Montbui,17156,13010,4661,35.826287471176016,9215,70.83013066871638,10959,84.23520368946964,2051,36,52,10923,2369,21.688180902682415,323,2.9570630779089995,2592,23.729744575666025,676,6.188775977295615,2974,27.226952302481006,619,5.666941316488145,1199,10.976837865055387
8034,Calders,17014,calders,Calders,837,557,66.55,280,33.45,JxCat,ERC,CUP-G,PDeCAT,42,Moianès,550,33,157,203,15,77,8,7,8,34,6,28.545454545454547,36.90909090909091,2.727272727272727,14.000000000000002,1.4545454545454546,1.2727272727272727,1.4545454545454546,6.181818181818182,80348,1045,530,515,Barcelona,42,Moianès,Calders,949,767,286,37.28813559322034,563,73.40286831812256,672,87.61408083441981,95,4,0,668,55,8.233532934131736,13,1.9461077844311379,286,42.81437125748503,17,2.5449101796407185,201,30.08982035928144,59,8.832335329341317,30,4.491017964071856
8035,Calella,13169,calella,Calella,13072,6974,53.35,6098,46.65,JxCat,ERC,PSC,VOX,21,Maresme,6875,1205,1662,1806,490,455,367,304,202,227,17.527272727272727,24.174545454545456,26.26909090909091,7.127272727272728,6.618181818181817,5.338181818181818,4.421818181818182,2.9381818181818184,3.301818181818182,80351,19277,9399,9878,Barcelona,21,Maresme,Calella,18307,12680,4636,36.56151419558359,8437,66.53785488958991,9928,78.29652996845425,2752,37,42,9891,2135,21.585279547062985,364,3.680113234253362,2931,29.63299969669396,515,5.206753614396926,2413,24.395915478718027,434,4.387827317763623,949,9.59458093216055
8036,Calonge de Segarra,14737,calonge de segarra,Calonge de Segarra,159,120,75.47,39,24.53,JxCat,ERC,PDeCAT,PSC,6,Anoia,117,9,31,45,1,9,1,2,0,17,7.6923076923076925,26.495726495726498,38.46153846153847,0.8547008547008548,7.6923076923076925,0.8547008547008548,1.7094017094017095,0,14.529914529914532,80364,188,92,96,Barcelona,6,Anoia,Calonge de Segarra,202,166,64,38.55421686746988,114,68.67469879518072,141,84.93975903614458,25,0,1,141,6,4.25531914893617,0,0,96,68.08510638297872,3,2.127659574468085,24,17.02127659574468,5,3.546099290780142,6,4.25531914893617
8037,Calldetenes,16421,calldetenes,Calldetenes,1948,1295,66.48,653,33.52,JxCat,ERC,CUP-G,PSC,24,Osona,1280,61,307,611,31,151,23,19,8,35,4.765625,23.984375,47.734375,2.421875,11.796875,1.7968749999999998,1.484375,0.625,2.734375,80370,2513,1281,1232,Barcelona,24,Osona,Calldetenes,2429,1890,618,32.698412698412696,1381,73.06878306878308,1675,88.62433862433863,215,2,6,1673,118,7.053197848176927,28,1.6736401673640167,880,52.600119545726244,38,2.2713687985654514,427,25.523012552301257,100,5.977286312014345,70,4.184100418410042
8038,Callús,15081,callús,Callús,1535,927,60.39,608,39.61,ERC,JxCat,PSC,CUP-G,7,Bages,915,101,287,275,40,76,38,14,11,44,11.03825136612022,31.366120218579237,30.05464480874317,4.371584699453552,8.306010928961749,4.1530054644808745,1.530054644808743,1.2021857923497268,4.808743169398907,80386,2129,1053,1076,Barcelona,7,Bages,Callús,1985,1512,535,35.383597883597886,1094,72.35449735449735,1295,85.64814814814815,217,3,8,1292,190,14.705882352941178,26,2.0123839009287927,501,38.77708978328173,49,3.7925696594427247,358,27.708978328173373,76,5.88235294117647,80,6.191950464396285
8039,Campins,18681,campins,Campins,413,290,70.22,123,29.78,JxCat,ERC,CUP-G,PSC,41,Vallès Oriental,285,32,66,96,6,41,24,3,2,6,11.228070175438596,23.157894736842106,33.68421052631579,2.1052631578947367,14.385964912280702,8.421052631578947,1.0526315789473684,0.7017543859649122,2.1052631578947367,80399,541,283,258,Barcelona,41,Vallès Oriental,Campins,521,391,133,34.015345268542205,268,68.54219948849105,346,88.49104859335038,45,2,0,344,23,6.686046511627906,4,1.1627906976744187,128,37.2093023255814,19,5.523255813953488,90,26.16279069767442,55,15.988372093023257,21,6.104651162790697
8040,Canet de Mar,14846,canet de mar,Canet de Mar,11167,5901,52.84,5266,47.16,JxCat,ERC,PSC,CUP-G,21,Maresme,5826,975,1471,1541,389,476,338,209,163,128,16.735324407826983,25.248884311706142,26.45039478201167,6.676965327840715,8.170271198077582,5.801579128046687,3.587366975626502,2.79780295228287,2.1970477171301064,80403,14865,7294,7571,Barcelona,21,Maresme,Canet de Mar,14123,10891,3770,34.61573776512717,7375,67.71646313469837,8936,82.04939858598843,1955,26,30,8910,1656,18.585858585858585,332,3.72615039281706,2512,28.193041526374863,511,5.735129068462402,2407,27.014590347923683,476,5.342312008978676,895,10.044893378226712
8041,Canovelles,12017,canovelles,Canovelles,10725,4837,45.1,5888,54.9,PSC,ERC,VOX,JxCat,41,Vallès Oriental,4767,1752,698,518,633,121,313,385,189,64,36.752674638137194,14.642332704006714,10.866372980910425,13.278791692888609,2.538284036081393,6.5659744073840995,8.076358296622614,3.9647577092511015,1.342563457100902,80410,16829,8693,8136,Barcelona,41,Vallès Oriental,Canovelles,15954,10519,3303,31.400323224641124,7109,67.58246981652249,8324,79.13299743321609,2195,36,34,8288,3085,37.22249034749035,427,5.152027027027027,948,11.438223938223938,646,7.794401544401544,1140,13.754826254826256,212,2.557915057915058,1675,20.209942084942085
8042,Cànoves i Samalús,15589,cànoves i samalús,Cànoves i Samalús,2465,1293,52.45,1172,47.55,ERC,PSC,JxCat,VOX,41,Vallès Oriental,1283,272,314,233,113,84,89,61,57,28,21.200311769290725,24.473889321901794,18.160561184723303,8.807482462977397,6.547155105222135,6.936866718628215,4.75448168355417,4.442712392829307,2.1823850350740455,80425,3156,1611,1545,Barcelona,41,Vallès Oriental,Cànoves i Samalús,2863,2281,802,35.16001753616835,1558,68.30337571240685,1950,85.48882069267864,331,9,9,1941,544,28.026790314270993,74,3.81246780010304,362,18.650180319422976,135,6.9551777434312205,487,25.090159711488923,80,4.121586810922205,235,12.107161257083977
8043,Canyelles,14953,canyelles,Canyelles,3553,1706,48.02,1847,51.98,PSC,ERC,JxCat,VOX,17,Garraf,1686,404,363,266,165,76,108,139,43,75,23.962040332147094,21.530249110320284,15.776986951364174,9.786476868327403,4.507710557532621,6.405693950177936,8.244365361803084,2.550415183867141,4.448398576512456,80431,4699,2430,2269,Barcelona,17,Garraf,Canyelles,4345,3240,1049,32.37654320987654,2133,65.83333333333333,2640,81.48148148148148,600,5,11,2635,834,31.650853889943075,106,4.022770398481974,475,18.026565464895636,200,7.590132827324478,518,19.6584440227704,74,2.808349146110057,382,14.497153700189752
8044,Capellades,15271,capellades,Capellades,4117,2116,51.4,2001,48.6,ERC,JxCat,PSC,CUP-G,6,Anoia,2081,400,516,410,99,287,100,91,53,81,19.22152811148486,24.79577126381547,19.702066314271985,4.757328207592504,13.791446419990388,4.805382027871215,4.372897645362806,2.5468524747717445,3.8923594425756844,80446,5342,2665,2677,Barcelona,6,Anoia,Capellades,5284,4127,1471,35.643324448752125,2893,70.09934577174704,3454,83.69275502786527,673,8,19,3446,749,21.735345327916423,102,2.959953569355775,770,22.344747533372026,154,4.468949506674405,872,25.3047011027278,310,8.995937318630295,435,12.623331398723156
8045,Capolat,.,capolat,Capolat,63,41,65.08,22,34.92,JxCat,CUP-G,ERC,ECP-PEC,14,Berguedà,41,0,7,22,0,9,1,0,0,1,0,17.073170731707318,53.65853658536586,0,21.951219512195124,2.4390243902439024,0,0,2.4390243902439024,80459,84,39,45,Barcelona,14,Berguedà,Capolat,88,70,18,25.71428571428571,41,58.57142857142858,57,81.42857142857143,13,0,0,57,0,0,1,1.7543859649122806,30,52.63157894736842,2,3.508771929824561,11,19.298245614035086,10,17.543859649122805,1,1.7543859649122806
8046,Cardedeu,16850,cardedeu,Cardedeu,13749,8052,58.56,5697,41.44,JxCat,ERC,PSC,CUP-G,41,Vallès Oriental,7928,1317,1915,2001,356,911,593,310,155,209,16.612008072653886,24.15489404641776,25.23965691220989,4.490413723511604,11.490918264379415,7.4798183652875885,3.910191725529768,1.955095862764884,2.636226034308779,80462,18424,8975,9449,Barcelona,41,Vallès Oriental,Cardedeu,17698,13223,4526,34.22823867503592,9285,70.21855857218483,11392,86.15291537472586,1831,44,62,11348,2090,18.417342262953827,295,2.5995770179767357,2961,26.092703560098695,756,6.661966866408179,3109,27.396898131829396,779,6.864645752555516,1208,10.645047585477617
8047,Cardona,15838,cardona,Cardona,3668,1912,52.13,1756,47.87,ERC,PSC,JxCat,CUP-G,7,Bages,1872,399,553,397,86,148,57,62,61,73,21.314102564102562,29.54059829059829,21.207264957264957,4.594017094017095,7.905982905982905,3.0448717948717947,3.311965811965812,3.258547008547009,3.8995726495726495,80478,4639,2266,2373,Barcelona,7,Bages,Cardona,4921,3807,1258,33.04439190964013,2556,67.139479905437355,3192,83.84554767533491,615,19,26,3173,646,20.359281437125748,115,3.6243302867948315,887,27.95461708162622,125,3.9394894421682953,756,23.826032146233846,135,4.254648597541759,462,14.560352978254018
8048,Carme,20145,carme,Carme,574,376,65.51,198,34.49,JxCat,ERC,PSC,CUP-G,6,Anoia,371,36,116,130,7,31,9,9,4,23,9.703504043126685,31.266846361185983,35.04043126684636,1.8867924528301887,8.355795148247978,2.4258760107816713,2.4258760107816713,1.078167115902965,6.199460916442049,80484,785,411,374,Barcelona,6,Anoia,Carme,817,574,211,36.7595818815331,424,73.86759581881533,494,86.06271777003485,80,3,1,491,52,10.590631364562118,8,1.6293279022403258,207,42.15885947046843,7,1.4256619144602851,147,29.938900203665987,26,5.295315682281059,37,7.535641547861507
8049,Casserres,15037,casserres,Casserres,1308,773,59.1,535,40.9,JxCat,ERC,CUP-G,PSC,14,Berguedà,762,43,206,297,14,110,15,5,13,36,5.6430446194225725,27.034120734908136,38.976377952755904,1.837270341207349,14.435695538057743,1.968503937007874,0.6561679790026247,1.7060367454068242,4.724409448818897,80497,1588,803,785,Barcelona,14,Berguedà,Casserres,1569,1305,452,34.6360153256705,911,69.80842911877396,1104,84.59770114942529,201,5,7,1099,68,6.1874431301182895,34,3.0937215650591448,543,49.40855323020928,24,2.1838034576888083,298,27.115559599636036,93,8.46223839854413,26,2.3657870791628755
8050,Castellar del Riu,16766,castellar del riu,Castellar del Riu,130,98,75.38,32,24.62,JxCat,ERC,PDeCAT,CUP-G,14,Berguedà,96,2,20,49,1,10,0,2,0,11,2.083333333333333,20.833333333333336,51.041666666666664,1.0416666666666665,10.416666666666668,0,2.083333333333333,0,11.458333333333332,80500,176,99,77,Barcelona,14,Berguedà,Castellar del Riu,171,134,46,34.32835820895522,97,72.38805970149254,123,91.7910447761194,11,0,0,123,8,6.504065040650407,1,0.8130081300813009,80,65.04065040650406,0,0,23,18.69918699186992,8,6.504065040650407,3,2.4390243902439024
8051,Castellar del Vallès,16609,castellar del vallès,Castellar del Vallès,18928,10459,55.26,8469,44.74,ERC,JxCat,PSC,VOX,40,Vallès Occidental,10277,2239,2550,2261,700,666,679,500,258,219,21.786513574000193,24.81268852778048,22.000583827965357,6.811326262527976,6.480490415490903,6.606986474652136,4.86523304466284,2.510460251046025,2.1309720735623237,80517,24488,12089,12399,Barcelona,40,Vallès Occidental,Castellar del Vallès,23440,18162,6117,33.6802114304592,12776,70.3446756965092,15549,85.61281797158902,2613,46,90,15503,3629,23.408372573050375,469,3.0252209249822615,3536,22.8084886796104,1156,7.4566212991034,3901,25.162871702251177,694,4.476552925240276,1856,11.971876411017222
8052,Castellar de n'Hug,13364,castellar de n'hug,Castellar de n'Hug,142,101,71.13,41,28.87,JxCat,ERC,PDeCAT,PSC,14,Berguedà,97,7,21,47,2,1,2,0,0,14,7.216494845360824,21.649484536082475,48.45360824742268,2.0618556701030926,1.0309278350515463,2.0618556701030926,0,0,14.432989690721648,80522,156,84,72,Barcelona,14,Berguedà,Castellar de n'Hug,159,138,56,40.57971014492754,101,73.18840579710145,123,89.13043478260869,15,0,0,123,6,4.878048780487805,6,4.878048780487805,76,61.78861788617886,1,0.8130081300813009,27,21.951219512195124,3,2.4390243902439024,3,2.4390243902439024
8053,Castellbell i el Vilar,13573,castellbell i el vilar,Castellbell i el Vilar,2949,1364,46.25,1585,53.75,ERC,JxCat,PSC,VOX,7,Bages,1342,271,363,296,130,76,64,36,24,43,20.193740685543965,27.049180327868854,22.056631892697467,9.687034277198212,5.663189269746647,4.769001490312966,2.682563338301043,1.7883755588673622,3.2041728763040243,80538,3719,1901,1818,Barcelona,7,Bages,Castellbell i el Vilar,3624,2844,891,31.329113924050635,1873,65.85794655414908,2248,79.0436005625879,596,5,8,2243,542,24.164065983058403,68,3.031654034774855,543,24.208649130628622,127,5.662059741417744,546,24.342398573339278,98,4.369148461881409,295,13.152028533214445
8054,Castellbisbal,16158,castellbisbal,Castellbisbal,9346,5010,53.61,4336,46.39,PSC,ERC,JxCat,VOX,40,Vallès Occidental,4928,1195,1096,779,478,327,386,347,138,66,24.24918831168831,22.24025974025974,15.807629870129869,9.699675324675324,6.6355519480519485,7.832792207792208,7.041396103896104,2.800324675324675,1.3392857142857142,80543,12539,6307,6232,Barcelona,40,Vallès Occidental,Castellbisbal,12434,9097,2908,31.966582389798837,6277,69.00076948444543,7659,84.19259096405408,1438,30,56,7629,2351,30.816620789094245,263,3.447371870494167,1069,14.012321405164505,687,9.005112072355486,1641,21.510027526543453,347,4.548433608598767,1094,14.340018351028968
8055,Castellcir,16299,castellcir,Castellcir,542,340,62.73,202,37.27,ERC,JxCat,CUP-G,PSC,42,Moianès,335,20,112,85,17,53,17,6,0,7,5.970149253731343,33.43283582089553,25.37313432835821,5.074626865671641,15.82089552238806,5.074626865671641,1.791044776119403,0,2.0895522388059704,80556,742,397,345,Barcelona,42,Moianès,Castellcir,718,521,188,36.08445297504799,363,69.67370441458733,446,85.6046065259117,75,2,2,444,53,11.936936936936938,7,1.5765765765765765,180,40.54054054054054,11,2.4774774774774775,132,29.72972972972973,40,9.00900900900901,17,3.8288288288288284
8056,Castelldefels,22339,castelldefels,Castelldefels,42966,22404,52.14,20562,47.86,PSC,ERC,VOX,JxCat,11,Baix Llobregat,22130,6393,3861,2275,2472,707,1665,2099,1661,471,28.888386805241755,17.44690465431541,10.280162675101671,11.170356981473113,3.194758246723904,7.5237234523271574,9.484862178038862,7.505648441030275,2.128332580207863,80569,67460,33162,34298,Barcelona,11,Baix Llobregat,Castelldefels,63255,42657,14438,33.84673089996952,28775,67.45668940619359,34761,81.48955622758281,7896,90,170,34671,12258,35.35519598511724,2077,5.990597329180006,4215,12.157134204378298,3003,8.661417322834646,5817,16.77771047849788,814,2.347783450145655,5774,16.65368751982925
8057,Castell de l'Areny,.,castell de l'areny,Castell de l'Areny,62,45,72.58,17,27.42,JxCat,ERC,CUP-G,ECP-PEC,14,Berguedà,44,1,9,18,0,6,4,0,1,4,2.272727272727273,20.454545454545457,40.909090909090914,0,13.636363636363635,9.090909090909092,0,2.272727272727273,9.090909090909092,80575,67,37,30,Barcelona,14,Berguedà,Castell de l'Areny,75,65,24,36.92307692307693,48,73.84615384615385,55,84.61538461538461,10,0,0,55,1,1.8181818181818181,1,1.8181818181818181,32,58.18181818181818,2,3.6363636363636362,13,23.636363636363637,6,10.909090909090908,0,0
8058,Castellet i la Gornal,14005,castellet i la gornal,Castellet i la Gornal,1860,924,49.68,936,50.32,ERC,PSC,JxCat,VOX,3,Alt Penedès,908,205,239,160,75,63,66,41,13,26,22.577092511013216,26.3215859030837,17.62114537444934,8.259911894273127,6.938325991189427,7.268722466960352,4.5154185022026425,1.4317180616740088,2.8634361233480177,80581,2382,1239,1143,Barcelona,3,Alt Penedès,Castellet i la Gornal,2237,1746,636,36.42611683848797,1192,68.27033218785796,1421,81.38602520045819,325,8,5,1413,350,24.769992922859167,59,4.175513092710545,334,23.637650389242744,91,6.4401981599433835,297,21.019108280254777,55,3.8924274593064405,199,14.08351026185421
8059,Castellfollit del Boix,15017,castellfollit del boix,Castellfollit del Boix,353,222,62.89,131,37.11,JxCat,ERC,CUP-G,PSC,7,Bages,217,12,54,79,1,43,5,4,3,10,5.529953917050691,24.88479262672811,36.405529953917046,0.4608294930875576,19.81566820276498,2.3041474654377883,1.8433179723502304,1.3824884792626728,4.6082949308755765,80594,447,228,219,Barcelona,7,Bages,Castellfollit del Boix,428,343,125,36.44314868804665,242,70.55393586005832,297,86.58892128279884,46,0,3,297,30,10.1010101010101,5,1.6835016835016834,136,45.79124579124579,5,1.6835016835016834,87,29.292929292929294,24,8.080808080808081,7,2.356902356902357
8060,Castellfollit de Riubregós,15678,castellfollit de riubregós,Castellfollit de Riubregós,138,106,76.81,32,23.19,JxCat,ERC,CUP-G,PSC,6,Anoia,102,10,14,47,2,11,3,1,4,8,9.803921568627452,13.725490196078432,46.07843137254902,1.9607843137254901,10.784313725490197,2.941176470588235,0.9803921568627451,3.9215686274509802,7.8431372549019605,80608,162,91,71,Barcelona,6,Anoia,Castellfollit de Riubregós,177,143,58,40.55944055944056,111,77.62237762237763,130,90.9090909090909,13,0,0,130,15,11.538461538461538,5,3.8461538461538463,67,51.53846153846153,5,3.8461538461538463,25,19.230769230769234,5,3.8461538461538463,8,6.153846153846154
8061,Castellgalí,15104,castellgalí,Castellgalí,1671,824,49.31,847,50.69,PSC,ERC,JxCat,VOX,7,Bages,814,190,186,156,77,41,55,31,28,28,23.34152334152334,22.85012285012285,19.164619164619165,9.45945945945946,5.036855036855037,6.756756756756757,3.8083538083538087,3.43980343980344,3.43980343980344,80615,2119,1102,1017,Barcelona,7,Bages,Castellgalí,2022,1594,510,31.994981179422837,1178,73.9021329987453,1311,82.24592220828106,283,5,9,1306,341,26.110260336906588,39,2.986217457886677,299,22.894333843797856,112,8.575803981623277,262,20.06125574272588,56,4.287901990811639,172,13.169984686064318
8062,Castellnou de Bages,17141,castellnou de bages,Castellnou de Bages,1044,674,64.56,370,35.44,JxCat,ERC,PSC,CUP-G,7,Bages,664,88,178,190,39,61,26,34,14,23,13.253012048192772,26.80722891566265,28.614457831325304,5.873493975903615,9.186746987951807,3.91566265060241,5.120481927710843,2.108433734939759,3.463855421686747,80620,1437,770,667,Barcelona,7,Bages,Castellnou de Bages,1241,965,347,35.95854922279793,714,73.98963730569949,866,89.74093264248705,99,5,0,861,165,19.16376306620209,15,1.7421602787456445,306,35.54006968641115,43,4.994192799070848,210,24.390243902439025,44,5.1103368176538915,71,8.246225319396052
8063,Castellolí,19262,castellolí,Castellolí,490,364,74.29,126,25.71,ERC,JxCat,PDeCAT,CUP-G,6,Anoia,358,27,122,116,5,29,10,8,3,31,7.5418994413407825,34.07821229050279,32.402234636871505,1.3966480446927374,8.100558659217876,2.793296089385475,2.2346368715083798,0.8379888268156425,8.659217877094973,80636,626,302,324,Barcelona,6,Anoia,Castellolí,571,462,195,42.2077922077922,353,76.40692640692642,423,91.55844155844156,39,1,3,422,19,4.502369668246446,4,0.9478672985781991,207,49.052132701421804,17,4.028436018957346,128,30.33175355450237,21,4.976303317535545,19,4.502369668246446
8064,Castellterçol,15791,castellterçol,Castellterçol,1997,1200,60.09,797,39.91,JxCat,ERC,PSC,CUP-G,42,Moianès,1174,135,334,396,33,112,50,19,14,56,11.499148211243613,28.449744463373083,33.73083475298126,2.810902896081772,9.540034071550256,4.258943781942079,1.6183986371379897,1.192504258943782,4.770017035775128,80641,2548,1275,1273,Barcelona,42,Moianès,Castellterçol,2400,1875,695,37.06666666666666,1317,70.24000000000001,1607,85.70666666666666,268,8,3,1599,154,9.631019387116948,27,1.6885553470919326,676,42.27642276422765,75,4.690431519699812,445,27.82989368355222,100,6.2539086929330825,107,6.6916823014384
8065,Castellví de la Marca,14335,castellví de la marca,Castellví de la Marca,1222,776,63.5,446,36.5,JxCat,ERC,PSC,CUP-G,3,Alt Penedès,760,79,230,237,19,75,29,19,20,35,10.394736842105264,30.263157894736842,31.18421052631579,2.5,9.868421052631579,3.8157894736842106,2.5,2.631578947368421,4.605263157894736,80654,1575,795,780,Barcelona,3,Alt Penedès,Castellví de la Marca,1589,1177,413,35.089209855564995,855,72.64231096006797,1015,86.23619371282922,162,6,8,1009,96,9.514370664023787,34,3.3696729435084243,429,42.51734390485629,39,3.865213082259663,242,23.984142715559962,81,8.02775024777007,69,6.838453914767097
8066,Castellví de Rosanes,18407,castellví de rosanes,Castellví de Rosanes,1496,930,62.17,566,37.83,ERC,PSC,JxCat,VOX,11,Baix Llobregat,917,213,221,137,96,49,69,47,25,37,23.227917121046893,24.10032715376227,14.940021810250817,10.468920392584515,5.343511450381679,7.52453653217012,5.125408942202835,2.7262813522355507,4.0348964013086155,80667,1933,949,984,Barcelona,11,Baix Llobregat,Castellví de Rosanes,1760,1396,474,33.95415472779369,952,68.19484240687679,1182,84.67048710601719,214,2,7,1180,303,25.677966101694917,29,2.457627118644068,241,20.423728813559322,92,7.796610169491526,278,23.559322033898304,53,4.491525423728813,160,13.559322033898304
8067,Centelles,15438,centelles,Centelles,5846,3418,58.47,2428,41.53,JxCat,ERC,PSC,CUP-G,24,Osona,3357,420,800,1227,94,368,125,73,51,122,12.511170688114387,23.83080131069407,36.550491510277034,2.8001191540065538,10.962168602919272,3.723562704795949,2.1745606196008342,1.519213583556747,3.634197199880846,80673,7513,3696,3817,Barcelona,24,Osona,Centelles,7333,5721,1812,31.67278447823807,3981,69.58573675930782,4849,84.75790945638875,872,26,15,4823,604,12.5233257308729,112,2.3222060957910013,2022,41.92411362222683,177,3.669914990669708,1199,24.860045614762598,318,6.593406593406594,353,7.319095998341281
8068,Cervelló,18018,cervelló,Cervelló,6922,3826,55.27,3096,44.73,ERC,PSC,JxCat,VOX,11,Baix Llobregat,3776,854,1003,615,378,206,236,239,124,60,22.616525423728813,26.5625,16.28707627118644,10.010593220338983,5.455508474576272,6.25,6.329449152542373,3.283898305084746,1.5889830508474576,80689,9077,4571,4506,Barcelona,11,Baix Llobregat,Cervelló,8811,6785,2295,33.82461311717023,4621,68.10611643330877,5663,83.46352247605012,1122,19,16,5644,1474,26.116229624379873,221,3.91566265060241,1021,18.090007087172218,401,7.104890148830617,1504,26.64776754075124,176,3.118355776045358,741,13.128986534372785
8069,Collbató,20505,collbató,Collbató,3489,2002,57.38,1487,42.62,ERC,JxCat,PSC,VOX,11,Baix Llobregat,1980,310,553,450,156,121,117,97,53,71,15.656565656565657,27.92929292929293,22.727272727272727,7.878787878787878,6.111111111111111,5.909090909090909,4.8989898989899,2.6767676767676765,3.585858585858586,80692,4544,2359,2185,Barcelona,11,Baix Llobregat,Collbató,4427,3237,1146,35.403151065801666,2341,72.32004942848317,2813,86.90145196169293,424,16,4,2797,594,21.23703968537719,73,2.609939220593493,685,24.490525563103326,175,6.2567036110117975,820,29.31712549159814,162,5.791919914193779,258,9.224168752234537
8070,Collsuspina,16921,collsuspina,Collsuspina,289,220,76.12,69,23.88,JxCat,ERC,CUP-G,PSC,42,Moianès,216,15,56,99,2,19,12,1,1,6,6.944444444444445,25.925925925925924,45.83333333333333,0.9259259259259258,8.796296296296296,5.555555555555555,0.4629629629629629,0.4629629629629629,2.7777777777777777,80706,359,183,176,Barcelona,42,Moianès,Collsuspina,338,266,112,42.10526315789473,204,76.69172932330827,237,89.09774436090225,29,0,1,237,15,6.329113924050633,1,0.42194092827004215,118,49.789029535864984,7,2.9535864978902953,68,28.691983122362867,16,6.751054852320674,9,3.79746835443038
8071,Copons,16092,copons,Copons,252,179,71.03,73,28.97,JxCat,ERC,CUP-G,PSC,6,Anoia,177,21,39,60,3,22,8,2,3,12,11.864406779661017,22.033898305084744,33.89830508474576,1.694915254237288,12.429378531073446,4.519774011299435,1.1299435028248588,1.694915254237288,6.779661016949152,80713,321,157,164,Barcelona,6,Anoia,Copons,323,248,94,37.903225806451616,187,75.40322580645162,214,86.29032258064517,34,2,1,212,18,8.49056603773585,3,1.4150943396226416,68,32.075471698113205,5,2.358490566037736,75,35.37735849056604,23,10.849056603773585,17,8.018867924528301
8072,Corbera de Llobregat,17738,corbera de llobregat,Corbera de Llobregat,10870,5619,51.69,5251,48.31,ERC,JxCat,PSC,VOX,11,Baix Llobregat,5527,1015,1472,1126,450,362,333,372,134,134,18.364392979916772,26.632893070381762,20.372715759001267,8.141849104396599,6.549665279536819,6.024968337253482,6.730595259634521,2.4244617333092093,2.4244617333092093,80728,14882,7454,7428,Barcelona,11,Baix Llobregat,Corbera de Llobregat,14237,10487,3312,31.581958615428622,6777,64.62286640602652,8477,80.83341279679604,2010,31,40,8446,2114,25.029599810561216,260,3.0783802983660906,1769,20.9448259531139,547,6.476438550793275,2288,27.089746625621597,357,4.226852948141132,972,11.508406346199385
8073,Cornellà de Llobregat,14068,cornellà de llobregat,Cornellà de Llobregat,62769,31453,50.11,31316,49.89,PSC,ERC,ECP-PEC,VOX,11,Baix Llobregat,31080,12462,4703,1758,2834,1193,3414,2494,1356,225,40.0965250965251,15.131917631917633,5.656370656370656,9.118404118404118,3.8384813384813388,10.984555984555984,8.024453024453024,4.362934362934363,0.7239382239382239,80734,89936,43622,46314,Barcelona,11,Baix Llobregat,Cornellà de Llobregat,86234,62206,21078,33.88419123557213,41218,66.26048934186413,50966,81.93100344018262,11240,173,175,50793,16982,33.43374086980489,2662,5.2408796487705,3031,5.967357706770618,5761,11.342114070836534,7382,14.533498710452228,1491,2.935443860374461,12537,24.682534994979623
8074,Cubelles,15536,cubelles,Cubelles,11414,5509,48.27,5905,51.73,PSC,ERC,JxCat,VOX,17,Garraf,5438,1481,1219,691,636,236,382,419,185,81,27.23427730783376,22.416329532916514,12.706877528503128,11.6954762780434,4.339830820154469,7.024641412283927,7.705038617138654,3.40198602427363,1.4895182052225084,80749,15770,7944,7826,Barcelona,17,Garraf,Cubelles,14481,10813,3623,33.50596504207898,6920,63.99704059927864,8592,79.45990936835291,2221,32,30,8560,2883,33.679906542056074,332,3.878504672897196,1215,14.19392523364486,666,7.780373831775702,1816,21.214953271028037,248,2.897196261682243,1250,14.602803738317757
