codi,Municipi,RBM_pers17,mun,Nom.Municipi,Cens,Votants,perc_participacio,Abstenció,perc_abst,1rpartit,2npartit,3rpartit,4tpartit,Codi comarca,Nom comarca,Vots.valids,PSC,ERC,JxCAT,VOX,CUP,ECP,Cs,PP,PDeCAT,PSC.perc,ERC.perc,JxCAT.perc,VOX.perc,CUP.perc,ECP.perc,Cs.perc,PP.perc,PDeCAT.perc,CodiINE,Poblacio,Hombres,Mujeres
43081,Maspujols,14376,maspujols,Maspujols,634,419,66.09,215,33.91,ERC,JxCat,CUP-G,PSC,8,Baix Camp,410,47,142,102,19,55,10,7,4,15,11.463414634146343,34.63414634146341,24.878048780487806,4.634146341463414,13.414634146341465,2.4390243902439024,1.707317073170732,0.975609756097561,3.6585365853658534,430810,823,421,402
43082,"Masroig, El",12651,"masroig, el","Masroig, el",345,246,71.3,99,28.7,JxCat,ERC,CUP-G,PSC,29,Priorat,238,23,62,82,13,33,3,0,8,11,9.663865546218489,26.05042016806723,34.45378151260504,5.46218487394958,13.865546218487395,1.2605042016806722,0,3.361344537815126,4.621848739495799,430825,492,273,219
43083,"Milà, El",13096,"milà, el","Milà, el",149,91,61.07,58,38.93,JxCat,ERC,PSC,VOX,1,Alt Camp,90,12,19,20,11,5,3,6,9,1,13.333333333333334,21.11111111111111,22.22222222222222,12.222222222222221,5.555555555555555,3.3333333333333335,6.666666666666667,10,1.1111111111111112,430831,190,91,99
43084,Miravet,11858,miravet,Miravet,512,341,66.6,171,33.4,ERC,JxCat,PSC,CUP-G,30,Ribera d'Ebre,329,37,142,81,5,28,10,6,0,4,11.246200607902736,43.161094224924014,24.620060790273556,1.5197568389057752,8.51063829787234,3.0395136778115504,1.82370820668693,0,1.21580547112462,430846,706,375,331
43085,"Molar, El",13036,"molar, el","Molar, el",230,165,71.74,65,28.26,ERC,JxCat,PSC,CUP-G,29,Priorat,157,13,59,46,6,13,5,4,2,6,8.280254777070063,37.57961783439491,29.29936305732484,3.821656050955414,8.280254777070063,3.1847133757961785,2.547770700636943,1.2738853503184715,3.821656050955414,430859,291,155,136
43086,Montblanc,15310,montblanc,Montblanc,5290,2873,54.31,2417,45.69,JxCat,ERC,PSC,CUP-G,16,Conca de Barberà,2822,391,815,860,107,261,106,45,21,149,13.855421686746988,28.88022678951099,30.474840538625088,3.791637136782424,9.248759744861799,3.7562012756909993,1.5946137491141033,0.744153082919915,5.279943302622254,430862,7379,3742,3637
43088,Montbrió del Camp,13666,montbrió del camp,Montbrió del Camp,2041,1107,54.24,934,45.76,ERC,JxCat,PSC,CUP-G,8,Baix Camp,1090,110,374,294,75,89,37,27,27,37,10.091743119266056,34.31192660550459,26.972477064220186,6.8807339449541285,8.1651376146789,3.3944954128440368,2.4770642201834865,2.4770642201834865,3.3944954128440368,430884,2909,1499,1410
43089,Montferri,12677,montferri,Montferri,289,145,50.17,144,49.83,JxCat,ERC,PSC,CUP-G,1,Alt Camp,144,31,33,34,9,21,8,1,1,1,21.52777777777778,22.916666666666664,23.61111111111111,6.25,14.583333333333334,5.555555555555555,0.6944444444444444,0.6944444444444444,0.6944444444444444,430897,403,210,193
43090,"Montmell, El",10752,"montmell, el","Montmell, el",1306,425,32.54,881,67.46,PSC,ERC,VOX,JxCat,12,Baix Penedès,407,104,82,60,67,24,30,20,9,2,25.552825552825553,20.14742014742015,14.742014742014742,16.461916461916463,5.896805896805897,7.371007371007371,4.914004914004914,2.211302211302211,0.4914004914004914,430901,1582,842,740
43091,Mont-ral,12454,mont-ral,Mont-ral,128,76,59.38,52,40.63,ERC,CUP-G,JxCat,ECP-PEC,1,Alt Camp,76,6,24,14,0,17,13,0,1,0,7.894736842105263,31.57894736842105,18.421052631578945,0,22.36842105263158,17.105263157894736,0,1.3157894736842104,0,430918,168,99,69
43092,Mont-roig del Camp,12412,mont-roig del camp,Mont-roig del Camp,7648,3538,46.26,4110,53.74,ERC,PSC,JxCat,VOX,8,Baix Camp,3486,732,752,605,491,150,143,276,180,84,20.998278829604132,21.57200229489386,17.355134825014343,14.08491107286288,4.3029259896729775,4.102122776821572,7.917383820998279,5.163511187607573,2.4096385542168677,430923,12460,6423,6037
43093,Móra d'Ebre,14466,móra d'ebre,Móra d'Ebre,3833,1998,52.13,1835,47.87,ERC,JxCat,PSC,CUP-G,30,Ribera d'Ebre,1954,321,567,551,85,149,78,57,49,48,16.427840327533268,29.017400204708288,28.1985670419652,4.350051177072672,7.625383828045036,3.991811668372569,2.9170931422722624,2.5076765609007166,2.456499488229273,430939,5695,2874,2821
43094,Móra la Nova,12970,móra la nova,Móra la Nova,2146,1176,54.8,970,45.2,ERC,JxCat,PSC,CUP-G,30,Ribera d'Ebre,1140,150,385,324,53,75,33,29,29,18,13.157894736842104,33.771929824561404,28.421052631578945,4.649122807017544,6.578947368421052,2.8947368421052633,2.543859649122807,2.543859649122807,1.5789473684210527,430944,3108,1567,1541
43095,"Morell, El",14453,"morell, el","Morell, el",2600,1406,54.08,1194,45.92,ERC,JxCat,PSC,VOX,36,Tarragonès,1381,246,355,282,125,109,57,90,44,33,17.81317885590152,25.706010137581465,20.41998551774077,9.051412020275162,7.892831281679942,4.127443881245474,6.517016654598118,3.1860970311368573,2.389572773352643,430957,3742,1917,1825
43096,"Morera de Montsant, La",11111,"morera de montsant, la","Morera de Montsant, la",102,72,70.59,30,29.41,ERC,JxCat,CUP-G,ECP-PEC,29,Priorat,70,3,25,21,0,9,4,1,0,3,4.285714285714286,35.714285714285715,30,0,12.857142857142856,5.714285714285714,1.4285714285714286,0,4.285714285714286,430960,159,87,72
43097,"Nou de Gaià, La",13713,"nou de gaià, la","Nou de Gaià, la",409,289,70.66,120,29.34,ERC,JxCat,PSC,CUP-G,36,Tarragonès,282,37,86,66,14,30,21,4,7,9,13.120567375886525,30.49645390070922,23.404255319148938,4.964539007092199,10.638297872340425,7.446808510638298,1.4184397163120568,2.4822695035460995,3.1914893617021276,430976,600,294,306
43098,Nulles,14942,nulles,Nulles,355,239,67.32,116,32.68,JxCat,ERC,CUP-G,VOX,1,Alt Camp,237,9,57,86,16,29,8,9,8,7,3.79746835443038,24.050632911392405,36.28691983122363,6.751054852320674,12.236286919831224,3.375527426160337,3.79746835443038,3.375527426160337,2.9535864978902953,430982,509,274,235
43099,"Palma d'Ebre, La",11617,"palma d'ebre, la","Palma d'Ebre, la",274,194,70.8,80,29.2,JxCat,ERC,PSC,PDeCAT,30,Ribera d'Ebre,193,23,56,81,2,8,1,2,0,16,11.917098445595855,29.015544041450774,41.968911917098445,1.0362694300518136,4.145077720207254,0.5181347150259068,1.0362694300518136,0,8.290155440414509,430995,338,165,173
43100,"Pallaresos, Els",17017,"pallaresos, els","Pallaresos, els",3597,1960,54.49,1637,45.51,ERC,PSC,JxCat,VOX,36,Tarragonès,1907,453,453,288,216,107,121,130,75,19,23.754588358678554,23.754588358678554,15.102254850550603,11.326691137912952,5.610907184058731,6.345044572627163,6.81699003670687,3.9328788673308863,0.9963293130571578,431009,4850,2423,2427
43101,Passanant i Belltall,19673,passanant i belltall,Passanant i Belltall,143,93,65.03,50,34.97,JxCat,CUP-G,ERC,PSC,16,Conca de Barberà,91,7,15,38,2,17,3,0,2,3,7.6923076923076925,16.483516483516482,41.75824175824176,2.197802197802198,18.681318681318682,3.296703296703297,0,2.197802197802198,3.296703296703297,431016,155,94,61
43102,Paüls,11723,paüls,Paüls,448,255,56.92,193,43.08,ERC,PSC,JxCat,PDeCAT,9,Baix Ebre,251,47,119,41,8,10,4,0,4,11,18.725099601593627,47.410358565737056,16.334661354581673,3.187250996015936,3.9840637450199203,1.593625498007968,0,1.593625498007968,4.382470119521913,431021,545,273,272
43103,Perafort,15864,perafort,Perafort,934,513,54.93,421,45.07,ERC,JxCat,PSC,VOX,36,Tarragonès,496,77,136,86,55,27,22,34,23,13,15.524193548387096,27.419354838709676,17.338709677419356,11.088709677419354,5.443548387096774,4.435483870967742,6.854838709677419,4.637096774193548,2.620967741935484,431037,1264,659,605
43104,"Perelló, El",10441,"perelló, el","Perelló, el",1774,1058,59.64,716,40.36,ERC,JxCat,PSC,CUP-G,9,Baix Ebre,1027,123,374,283,22,114,30,9,5,23,11.976630963972736,36.416747809152874,27.55598831548199,2.142161635832522,11.100292112950342,2.9211295034079843,0.8763388510223954,0.4868549172346641,2.239532619279455,431042,2826,1442,1384
43105,"Piles, Les",16133,"piles, les","Piles, les",160,116,72.5,44,27.5,JxCat,ERC,CUP-G,PSC,16,Conca de Barberà,112,8,28,39,2,15,6,1,2,3,7.142857142857142,25,34.82142857142857,1.7857142857142856,13.392857142857142,5.357142857142857,0.8928571428571428,1.7857142857142856,2.6785714285714284,431055,210,114,96
43106,"Pinell de Brai, El",11831,"pinell de brai, el","Pinell de Brai, el",784,446,56.89,338,43.11,ERC,JxCat,PSC,ECP-PEC,37,Terra Alta,439,58,153,94,24,29,48,4,5,16,13.211845102505695,34.851936218678816,21.4123006833713,5.466970387243736,6.605922551252847,10.933940774487471,0.9111617312072893,1.1389521640091116,3.644646924829157,431068,1008,513,495
43107,Pira,13797,pira,Pira,380,230,60.53,150,39.47,ERC,JxCat,CUP-G,PSC,16,Conca de Barberà,216,19,99,41,4,21,15,5,2,4,8.796296296296296,45.83333333333333,18.98148148148148,1.8518518518518516,9.722222222222223,6.944444444444445,2.314814814814815,0.9259259259259258,1.8518518518518516,431074,503,270,233
43108,"Pla de Santa Maria, El",13507,"pla de santa maria, el","Pla de Santa Maria, el",1803,967,53.63,836,46.37,JxCat,ERC,CUP-G,PSC,1,Alt Camp,950,96,220,331,70,103,28,30,20,36,10.105263157894736,23.157894736842106,34.8421052631579,7.368421052631578,10.842105263157894,2.9473684210526314,3.1578947368421053,2.1052631578947367,3.7894736842105265,431080,2348,1229,1119
43109,"Pobla de Mafumet, La",13445,"pobla de mafumet, la","Pobla de Mafumet, la",2757,1186,43.02,1571,56.98,VOX,PSC,ERC,JxCat,36,Tarragonès,1168,248,231,108,249,47,70,87,45,35,21.232876712328768,19.777397260273975,9.246575342465754,21.31849315068493,4.023972602739726,5.993150684931506,7.448630136986302,3.8527397260273974,2.996575342465753,431093,3971,2017,1954
43110,"Pobla de Massaluca, La",11241,"pobla de massaluca, la","Pobla de Massaluca, la",251,148,58.96,103,41.04,ERC,JxCat,PSC,CUP-G,37,Terra Alta,147,24,54,39,4,6,5,1,5,1,16.3265306122449,36.734693877551024,26.53061224489796,2.7210884353741496,4.081632653061225,3.4013605442176873,0.6802721088435374,3.4013605442176873,0.6802721088435374,431107,317,180,137
43111,"Pobla de Montornès, La",12508,"pobla de montornès, la","Pobla de Montornès, la",2217,974,43.93,1243,56.07,ERC,PSC,JxCat,VOX,36,Tarragonès,956,201,274,139,102,39,57,68,41,15,21.02510460251046,28.661087866108787,14.539748953974897,10.669456066945607,4.079497907949791,5.96234309623431,7.112970711297072,4.288702928870293,1.5690376569037656,431114,2884,1503,1381
43112,Poboleda,12140,poboleda,Poboleda,258,176,68.22,82,31.78,JxCat,ERC,CUP-G,PSC,29,Priorat,174,13,41,64,0,36,4,1,2,3,7.471264367816093,23.563218390804597,36.7816091954023,0,20.689655172413794,2.2988505747126435,0.5747126436781609,1.1494252873563218,1.7241379310344827,431129,321,166,155
43113,"Pont d'Armentera, El",13042,"pont d'armentera, el","Pont d'Armentera, el",390,235,60.26,155,39.74,JxCat,ERC,PSC,CUP-G,1,Alt Camp,230,20,54,94,17,19,4,4,7,4,8.695652173913043,23.47826086956522,40.869565217391305,7.391304347826087,8.26086956521739,1.7391304347826086,1.7391304347826086,3.0434782608695654,1.7391304347826086,431135,488,249,239
43114,Porrera,12347,porrera,Porrera,372,269,72.31,103,27.69,ERC,JxCat,CUP-G,PSC,29,Priorat,267,21,99,62,2,55,14,2,1,5,7.865168539325842,37.07865168539326,23.220973782771537,0.7490636704119851,20.59925093632959,5.2434456928838955,0.7490636704119851,0.37453183520599254,1.8726591760299627,431140,424,223,201
43115,Pradell de la Teixeta,15282,pradell de la teixeta,Pradell de la Teixeta,134,97,72.39,37,27.61,JxCat,ERC,PDeCAT,CUP-G,29,Priorat,92,7,20,32,2,9,1,0,1,19,7.608695652173914,21.73913043478261,34.78260869565217,2.1739130434782608,9.782608695652174,1.0869565217391304,0,1.0869565217391304,20.652173913043477,431153,158,74,84
43116,Prades,13650,prades,Prades,467,319,68.31,148,31.69,ERC,JxCat,CUP-G,PSC,8,Baix Camp,315,26,110,110,5,31,13,1,3,5,8.253968253968253,34.92063492063492,34.92063492063492,1.5873015873015872,9.841269841269842,4.1269841269841265,0.31746031746031744,0.9523809523809524,1.5873015873015872,431166,588,311,277
43117,Prat de Comte,13767,prat de comte,Prat de Comte,147,99,67.35,48,32.65,JxCat,ERC,PDeCAT,PP,37,Terra Alta,98,6,24,35,0,6,2,4,6,14,6.122448979591836,24.489795918367346,35.714285714285715,0,6.122448979591836,2.0408163265306123,4.081632653061225,6.122448979591836,14.285714285714285,431172,177,97,80
43118,Pratdip,13567,pratdip,Pratdip,426,283,66.43,143,33.57,JxCat,ERC,PDeCAT,PSC,8,Baix Camp,281,28,75,82,10,19,8,14,4,30,9.9644128113879,26.690391459074732,29.181494661921707,3.558718861209965,6.761565836298933,2.8469750889679712,4.98220640569395,1.4234875444839856,10.676156583629894,431188,726,388,338
43119,Puigpelat,14654,puigpelat,Puigpelat,877,456,52,421,48,ERC,PSC,JxCat,CUP-G,1,Alt Camp,444,86,122,86,23,45,10,20,14,19,19.36936936936937,27.47747747747748,19.36936936936937,5.18018018018018,10.135135135135135,2.2522522522522523,4.504504504504505,3.153153153153153,4.2792792792792795,431191,1163,604,559
43120,Querol,12619,querol,Querol,426,215,50.47,211,49.53,JxCat,PSC,ERC,VOX,1,Alt Camp,203,38,34,43,33,17,12,12,4,6,18.7192118226601,16.748768472906402,21.182266009852217,16.25615763546798,8.374384236453201,5.911330049261084,5.911330049261084,1.9704433497536946,2.955665024630542,431205,518,285,233
43121,Rasquera,10765,rasquera,Rasquera,602,347,57.64,255,42.36,ERC,JxCat,CUP-G,PSC,30,Ribera d'Ebre,342,27,146,101,6,31,4,0,1,14,7.894736842105263,42.69005847953216,29.53216374269006,1.7543859649122806,9.064327485380117,1.1695906432748537,0,0.29239766081871343,4.093567251461988,431212,783,388,395
43122,Renau,17024,renau,Renau,114,78,68.42,36,31.58,ERC,JxCat,CUP-G,PSC,36,Tarragonès,75,10,18,18,1,11,7,3,2,3,13.333333333333334,24,24,1.3333333333333335,14.666666666666666,9.333333333333334,4,2.666666666666667,4,431227,162,85,77
43123,Reus,13846,reus,Reus,71730,33501,46.7,38229,53.3,ERC,PSC,JxCat,VOX,8,Baix Camp,32920,6854,6946,6584,3346,2451,1482,1906,1476,1002,20.820170109356013,21.0996354799514,20,10.164034021871203,7.445321992709599,4.501822600243013,5.789793438639125,4.48359659781288,3.043742405832321,431233,106168,51335,54833
43124,"Riba, La",19156,"riba, la","Riba, la",461,264,57.27,197,42.73,ERC,JxCat,PSC,CUP-G,1,Alt Camp,259,35,75,71,12,23,7,7,12,9,13.513513513513514,28.957528957528954,27.413127413127413,4.633204633204633,8.880308880308881,2.7027027027027026,2.7027027027027026,4.633204633204633,3.474903474903475,431248,585,319,266
43125,Riba-roja d'Ebre,15534,riba-roja d'ebre,Riba-roja d'Ebre,877,532,60.66,345,39.34,ERC,PSC,JxCat,CUP-G,30,Ribera d'Ebre,510,125,153,74,16,42,16,15,37,10,24.509803921568626,30,14.50980392156863,3.1372549019607843,8.235294117647058,3.1372549019607843,2.941176470588235,7.254901960784315,1.9607843137254901,431251,1110,583,527
43126,"Riera de Gaià, La",14543,"riera de gaià, la","Riera de Gaià, la",1222,729,59.66,493,40.34,ERC,JxCat,PSC,CUP-G,36,Tarragonès,714,103,206,188,40,62,44,20,16,25,14.425770308123248,28.851540616246496,26.330532212885156,5.602240896358544,8.683473389355742,6.162464985994398,2.801120448179272,2.2408963585434174,3.5014005602240896,431264,1742,874,868
43127,Riudecanyes,12672,riudecanyes,Riudecanyes,823,516,62.7,307,37.3,ERC,JxCat,CUP-G,PSC,8,Baix Camp,504,35,170,153,20,53,16,20,13,13,6.944444444444445,33.730158730158735,30.357142857142854,3.968253968253968,10.515873015873016,3.1746031746031744,3.968253968253968,2.579365079365079,2.579365079365079,431270,1146,611,535
43128,Riudecols,14804,riudecols,Riudecols,915,501,54.75,414,45.25,ERC,JxCat,PSC,CUP-G,8,Baix Camp,484,100,168,103,14,49,20,6,4,10,20.66115702479339,34.710743801652896,21.280991735537192,2.8925619834710745,10.12396694214876,4.132231404958678,1.2396694214876034,0.8264462809917356,2.066115702479339,431286,1189,617,572
43129,Riudoms,12931,riudoms,Riudoms,4676,2555,54.64,2121,45.36,JxCat,ERC,PSC,CUP-G,8,Baix Camp,2487,284,702,825,150,212,57,69,52,63,11.419380780056294,28.22677925211098,33.17249698431846,6.031363088057901,8.5243264977885,2.2919179734620023,2.7744270205066344,2.0908725371934054,2.5331724969843186,431299,6569,3352,3217
43130,Rocafort de Queralt,15041,rocafort de queralt,Rocafort de Queralt,177,123,69.49,54,30.51,ERC,JxCat,CUP-G,PSC,16,Conca de Barberà,120,6,49,39,3,10,2,4,4,3,5,40.833333333333336,32.5,2.5,8.333333333333332,1.6666666666666667,3.3333333333333335,3.3333333333333335,2.5,431303,211,114,97
43131,Roda de Berà,13486,roda de berà,Roda de Berà,5099,2210,43.34,2889,56.66,PSC,ERC,VOX,JxCat,36,Tarragonès,2159,601,427,248,342,64,126,161,121,38,27.83696155627605,19.777674849467346,11.486799444187124,15.840666975451597,2.9643353404353867,5.836035201482168,7.45715609078277,5.604446503010653,1.760074108383511,431310,6785,3463,3322
43132,Rodonyà,11656,rodonyà,Rodonyà,386,245,63.47,141,36.53,JxCat,ERC,PDeCAT,CUP-G,1,Alt Camp,241,17,64,68,16,24,7,6,2,27,7.053941908713693,26.556016597510375,28.21576763485477,6.639004149377594,9.95850622406639,2.904564315352697,2.4896265560165975,0.8298755186721992,11.20331950207469,431325,494,265,229
43133,Roquetes,12169,roquetes,Roquetes,5650,2580,45.66,3070,54.34,ERC,JxCat,PSC,CUP-G,9,Baix Ebre,2510,363,856,506,154,214,151,63,57,62,14.46215139442231,34.103585657370516,20.159362549800797,6.135458167330677,8.525896414342629,6.01593625498008,2.50996015936255,2.2709163346613543,2.4701195219123506,431331,8079,4170,3909
43134,"Rourell, El",12387,"rourell, el","Rourell, el",293,179,61.09,114,38.91,ERC,JxCat,PSC,CUP-G,1,Alt Camp,174,26,39,39,16,16,4,9,4,10,14.942528735632186,22.413793103448278,22.413793103448278,9.195402298850574,9.195402298850574,2.2988505747126435,5.172413793103448,2.2988505747126435,5.747126436781609,431346,372,193,179
43135,Salomó,12167,salomó,Salomó,333,224,67.27,109,32.73,JxCat,ERC,CUP-G,PSC,36,Tarragonès,221,18,58,88,4,23,5,9,4,8,8.144796380090497,26.244343891402718,39.81900452488688,1.809954751131222,10.407239819004525,2.262443438914027,4.072398190045249,1.809954751131222,3.619909502262444,431359,549,286,263
43136,Sant Carles de la Ràpita,11783,sant carles de la ràpita,Sant Carles de la Ràpita,10594,4994,47.14,5600,52.86,ERC,JxCat,PSC,CUP-G,22,Montsià,4906,667,1632,1150,234,386,238,106,88,103,13.595597227884223,33.26538931920098,23.440684875662456,4.7696697920913165,7.867916836526702,4.8512026090501426,2.160619649408887,1.7937219730941705,2.099470036689768,431362,14953,7316,7637
43137,Sant Jaume dels Domenys,13116,sant jaume dels domenys,Sant Jaume dels Domenys,1930,1003,51.97,927,48.03,ERC,JxCat,PSC,CUP-G,12,Baix Penedès,980,177,245,234,91,93,28,44,23,21,18.06122448979592,25,23.877551020408163,9.285714285714286,9.489795918367347,2.857142857142857,4.489795918367347,2.3469387755102042,2.142857142857143,431378,2624,1348,1276
43138,Santa Bàrbara,11009,santa bàrbara,Santa Bàrbara,2644,1173,44.36,1471,55.64,ERC,JxCat,PSC,VOX,22,Montsià,1125,171,310,230,103,69,34,32,60,63,15.2,27.555555555555557,20.444444444444446,9.155555555555555,6.133333333333333,3.022222222222222,2.8444444444444446,5.333333333333334,5.6000000000000005,431384,3715,1886,1829
43139,Santa Coloma de Queralt,13889,santa coloma de queralt,Santa Coloma de Queralt,2013,1161,57.68,852,42.32,JxCat,ERC,CUP-G,PSC,16,Conca de Barberà,1135,80,344,413,33,127,22,12,24,55,7.048458149779736,30.30837004405286,36.38766519823788,2.907488986784141,11.189427312775331,1.9383259911894273,1.0572687224669604,2.1145374449339207,4.845814977973569,431397,2672,1341,1331
43140,Santa Oliva,11548,santa oliva,Santa Oliva,2486,1153,46.38,1333,53.62,PSC,ERC,JxCat,VOX,12,Baix Penedès,1134,317,229,171,167,51,42,81,46,10,27.954144620811288,20.19400352733686,15.079365079365079,14.726631393298058,4.497354497354497,3.7037037037037033,7.142857142857142,4.056437389770723,0.8818342151675485,431401,3353,1714,1639
43141,Pontils,21218,pontils,Pontils,113,72,63.72,41,36.28,ERC,JxCat,PSC,CUP-G,16,Conca de Barberà,68,13,17,17,2,5,5,0,2,5,19.11764705882353,25,25,2.941176470588235,7.352941176470589,7.352941176470589,0,2.941176470588235,7.352941176470589,431418,122,66,56
43142,Sarral,13209,sarral,Sarral,1077,599,55.62,478,44.38,JxCat,ERC,PSC,CUP-G,16,Conca de Barberà,588,47,184,204,22,43,13,8,12,42,7.993197278911565,31.292517006802722,34.69387755102041,3.741496598639456,7.312925170068027,2.2108843537414966,1.3605442176870748,2.0408163265306123,7.142857142857142,431423,1538,798,740
43143,Savallà del Comtat,.,savallà del comtat,Savallà del Comtat,51,36,70.59,15,29.41,JxCat,ERC,PSC,PDeCAT,16,Conca de Barberà,36,4,11,12,0,1,2,1,0,4,11.11111111111111,30.555555555555557,33.33333333333333,0,2.7777777777777777,5.555555555555555,2.7777777777777777,0,11.11111111111111,431439,53,26,27
43144,"Secuita, La",15919,"secuita, la","Secuita, la",1248,742,59.46,506,40.54,JxCat,ERC,PSC,CUP-G,36,Tarragonès,730,117,181,185,72,72,27,26,21,15,16.027397260273972,24.794520547945208,25.34246575342466,9.863013698630137,9.863013698630137,3.6986301369863015,3.5616438356164384,2.8767123287671232,2.054794520547945,431444,1708,859,849
